,mask_FTOC,bathy
2452,,126.0
2453,,36.0
2454,,
2455,,
2456,,
2457,,
2458,,
2459,,
2460,,
2461,,43.0
2462,,7.0
2463,,
2464,,
2465,,
2466,,
2467,,
2468,,
2469,,
2470,,
2471,,
2472,,
2473,,
2474,,
2475,,
2476,,
2477,,
2478,,
2479,,
2480,,
2481,,
2482,,
2483,,
2484,,
2485,,
2486,,
2487,,
2488,,
2489,,
2490,,
2491,,
2492,,
2493,,
2494,,
2495,,
2496,,
2497,,
2498,,
2499,,
2500,,
2501,,
2502,,
2503,,
2504,,
2505,,
2506,,
2507,,
2508,,
2509,,
2510,,
2511,,59.0
2512,,236.0
2513,,723.0
2514,,720.0
2515,,736.0
2516,,744.0
2517,,732.0
2518,,721.0
2519,,723.0
2520,,515.0
2521,,534.0
2522,,550.0
2523,,535.0
2524,,513.0
2525,,522.0
2526,,566.0
2527,,594.0
2528,,579.0
2529,,559.0
2530,,578.0
2531,,584.0
2532,,581.0
2533,,578.0
2534,,570.0
2535,,557.0
2536,,542.0
2537,,461.0
2538,,427.0
2539,,434.0
2540,,446.0
2541,,459.0
2542,,483.0
2543,,488.0
2544,,477.0
2545,,456.0
2546,,479.0
2547,,502.0
2548,,524.0
2549,,528.0
2550,,493.0
2551,,473.0
2552,,477.0
2553,,483.0
2554,,494.0
2555,,515.0
2556,,569.0
2557,,585.0
2558,,547.0
2559,,558.0
2560,,577.0
2561,,577.0
2562,,581.0
2563,,629.0
2564,,625.0
2565,,603.0
2566,,664.0
2567,,751.0
2568,,771.0
2569,,828.0
2570,,867.0
2571,,912.0
2572,,955.0
2573,,984.0
2574,,1002.0
2575,,1077.0
2576,,1079.0
2577,,1085.0
2578,,1107.0
2579,,1082.0
2580,,861.0
2581,,671.0
2582,,638.0
2583,,543.0
2584,,490.0
2585,,573.0
2586,,475.0
2587,,309.0
2588,,343.0
2589,,328.0
2590,,286.0
2591,,93.0
2592,,
2593,,
2594,,
2595,,
2596,,
2597,,
2598,,
2599,,
2600,,
2601,,
2602,,
2603,,
2604,,
2605,,
2606,,
2607,,260.0
2608,,406.0
2609,,320.0
2610,,299.0
2611,,18.0
2612,,69.0
2613,,429.0
2614,,430.0
2615,,361.0
2616,,382.0
2617,,525.0
2618,,567.0
2619,,704.0
2620,,759.0
2621,,799.0
2622,,917.0
2623,,1058.0
2624,,1133.0
2625,,1367.0
2626,,1441.0
2627,,1435.0
2628,,1271.0
2629,,1195.0
2630,,1200.0
2631,,1161.0
2632,,1135.0
2633,,1065.0
2634,,1033.0
2635,,974.0
2636,,917.0
2637,,904.0
2638,,936.0
2639,,957.0
2640,,1063.0
2641,,1442.0
2642,,1556.0
2643,,1201.0
2644,,764.0
2645,,703.0
2646,,479.0
2647,,182.0
2648,,113.0
2649,,4.0
2650,,104.0
2651,,262.0
2652,,458.0
2653,,811.0
2654,,837.0
2655,,642.0
2656,,545.0
2657,,272.0
2658,,
2659,,
2660,,
2661,,
2662,,
2663,,
2664,,
2665,,
2666,,
2667,,
2668,,
2669,,
2670,,
2671,,
2672,,
2673,,
2674,,11.0
2675,,36.0
2676,,26.0
2677,,30.0
2678,,45.0
2679,,57.0
2680,,57.0
2681,,71.0
2682,,97.0
2683,,78.0
2684,,50.0
2685,,54.0
2686,,51.0
2687,,50.0
2688,,63.0
2689,,98.0
2690,,106.0
2691,,122.0
2692,,163.0
2693,,175.0
2694,,177.0
2695,,205.0
2696,,214.0
2697,,207.0
2698,,200.0
2699,,208.0
2700,,184.0
2701,,161.0
2702,,161.0
2703,,144.0
2704,,129.0
2705,,120.0
2706,,134.0
2707,,148.0
2708,,295.0
2709,,517.0
2710,,603.0
2711,,557.0
2712,,523.0
2713,,429.0
2714,,321.0
2715,,270.0
2716,,319.0
2717,,331.0
2718,,284.0
2719,,255.0
2720,,245.0
2721,,167.0
2722,,69.0
2723,,
2724,,
2725,,
2726,,
2727,,
2728,,
2729,,
2730,,
2731,,
2732,,
2733,,
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2744,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2754,,
2755,,
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,
2766,,
2767,,
2768,,
2769,,
2770,,
2771,,
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,,
2790,,
2791,,
2792,,
2793,,
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,
2800,,
2801,,
2802,,68.0
2803,,177.0
2804,,139.0
2805,,96.0
2806,,37.0
2807,,
2808,,
2809,,
2810,,
2811,,
2812,,
2813,,
2814,,
2815,,
2816,,
2817,,
2818,,
2819,,
2820,,
2821,,
2822,,
2823,,
2824,,
2825,,2.0
2826,,63.0
2827,,110.0
2828,,188.0
2829,,247.0
2830,,215.0
2831,,2.0
2832,,
2833,,
2834,,
2835,,
2836,,102.0
2837,,137.0
2838,,53.0
2839,,16.0
2840,,
2841,,
2842,,
2843,,
2844,,
2845,,
2846,,
2847,,
2848,,
2849,,
2850,,
2851,,
2852,,
2853,,
2854,,
2855,,
2856,,
2857,,
2858,,
2859,,
2860,,
2861,,4.0
2862,,
2863,,
2864,,
2865,,40.0
2866,,68.0
2867,,383.0
2868,,723.0
2869,,767.0
2870,,746.0
2871,,714.0
2872,,710.0
2873,,706.0
2874,,695.0
2875,,661.0
2876,,623.0
2877,,597.0
2878,,550.0
2879,,518.0
2880,,516.0
2881,,555.0
2882,,612.0
2883,,633.0
2884,,625.0
2885,,612.0
2886,,592.0
2887,,540.0
2888,,504.0
2889,,454.0
2890,,428.0
2891,,420.0
2892,,441.0
2893,,454.0
2894,,414.0
2895,,395.0
2896,,391.0
2897,,380.0
2898,,387.0
2899,,411.0
2900,,420.0
2901,,421.0
2902,,420.0
2903,,415.0
2904,,412.0
2905,,406.0
2906,,426.0
2907,,451.0
2908,,470.0
2909,,525.0
2910,,552.0
2911,,603.0
2912,,616.0
2913,,636.0
2914,,657.0
2915,,646.0
2916,,625.0
2917,,593.0
2918,,595.0
2919,,644.0
2920,,696.0
2921,,775.0
2922,,791.0
2923,,814.0
2924,,717.0
2925,,731.0
2926,,753.0
2927,,615.0
2928,,590.0
2929,,505.0
2930,,468.0
2931,,405.0
2932,,640.0
2933,,851.0
2934,,696.0
2935,,789.0
2936,,815.0
2937,,904.0
2938,,1018.0
2939,,1192.0
2940,,1283.0
2941,,993.0
2942,,727.0
2943,,423.0
2944,,386.0
2945,,243.0
2946,,284.0
2947,,336.0
2948,,462.0
2949,,743.0
2950,,780.0
2951,,584.0
2952,,592.0
2953,,626.0
2954,,579.0
2955,,506.0
2956,,412.0
2957,,209.0
2958,,75.0
2959,,20.0
2960,,
2961,,
2962,,
2963,,
2964,,
2965,,29.0
2966,,58.0
2967,,213.0
2968,,384.0
2969,,354.0
2970,,
2971,,
2972,,
2973,,
2974,,
2975,,
2976,,73.0
2977,,411.0
2978,,591.0
2979,,747.0
2980,,875.0
2981,,1014.0
2982,,1224.0
2983,,1275.0
2984,,1284.0
2985,,1183.0
2986,,1043.0
2987,,937.0
2988,,898.0
2989,,889.0
2990,,890.0
2991,,917.0
2992,,924.0
2993,,929.0
2994,,967.0
2995,,982.0
2996,,1005.0
2997,,1038.0
2998,,1044.0
2999,,1079.0
3000,,1151.0
3001,,1271.0
3002,,1408.0
3003,,1440.0
3004,,1351.0
3005,,1233.0
3006,,1337.0
3007,,1430.0
3008,,1398.0
3009,,1372.0
3010,,1293.0
3011,,1220.0
3012,,1135.0
3013,,1110.0
3014,,1065.0
3015,,993.0
3016,,816.0
3017,,494.0
3018,,629.0
3019,,576.0
3020,,223.0
3021,,163.0
3022,,468.0
3023,,309.0
3024,,110.0
3025,,
3026,,
3027,,
3028,,
3029,,
3030,,
3031,,
3032,,
3033,,
3034,,
3035,,
3036,,
3037,,
3038,,31.0
3039,,40.0
3040,,55.0
3041,,89.0
3042,,91.0
3043,,21.0
3044,,74.0
3045,,88.0
3046,,122.0
3047,,149.0
3048,,148.0
3049,,148.0
3050,,200.0
3051,,209.0
3052,,213.0
3053,,228.0
3054,,210.0
3055,,214.0
3056,,218.0
3057,,211.0
3058,,179.0
3059,,172.0
3060,,128.0
3061,,95.0
3062,,89.0
3063,,64.0
3064,,52.0
3065,,52.0
3066,,47.0
3067,,42.0
3068,,61.0
3069,,58.0
3070,,47.0
3071,,
3072,,
3073,,
3074,,
3075,,
3076,,
3077,,
3078,,
3079,,
3080,,
3081,,
3082,,
3083,,
3084,,
3085,,
3086,,
3087,,
3088,,
3089,,
3090,,
3091,,
3092,,
3093,,
3094,,
3095,,
3096,,
3097,,
3098,,
3099,,
3100,,
3101,,
3102,,
3103,,
3104,,
3105,,
3106,,
3107,,
3108,,
3109,,
3110,,
3111,,
3112,,
3113,,
3114,,
3115,,
3116,,
3117,,
3118,,
3119,,
3120,,
3121,,
3122,,
3123,,
3124,,
3125,,
3126,,
3127,,
3128,,
3129,,
3130,,
3131,,
3132,,
3133,,
3134,,
3135,,
3136,,
3137,,
3138,,
3139,,
3140,,
3141,,
3142,,
3143,,
3144,,
3145,,
3146,,
3147,,
3148,,
3149,,
3150,,
3151,,
3152,,
3153,,
3154,,
3155,,
3156,,
3157,,
3158,,
3159,,
3160,,
3161,,
3162,,
3163,,
3164,,
3165,,
3166,,
3167,,
3168,,
3169,,
3170,,
3171,,
3172,,
3173,,
3174,,
3175,,
3176,,
3177,,
3178,,
3179,,
3180,,
3181,,
3182,,
3183,,
3184,,
3185,,
3186,,
3187,,
3188,,
3189,,
3190,,
3191,,
3192,,
3193,,
3194,,
3195,,
3196,,53.0
3197,,246.0
3198,,438.0
3199,,491.0
3200,,453.0
3201,,359.0
3202,,308.0
3203,,269.0
3204,,287.0
3205,,269.0
3206,,163.0
3207,,
3208,,
3209,,
3210,,
3211,,
3212,,
3213,,
3214,,185.0
3215,,
3216,,
3217,,
3218,,
3219,,
3220,,
3221,,194.0
3222,,434.0
3223,,696.0
3224,,721.0
3225,,707.0
3226,,698.0
3227,,672.0
3228,,706.0
3229,,726.0
3230,,729.0
3231,,719.0
3232,,706.0
3233,,686.0
3234,,668.0
3235,,636.0
3236,,608.0
3237,,598.0
3238,,549.0
3239,,516.0
3240,,119.0
3241,,422.0
3242,,517.0
3243,,467.0
3244,,479.0
3245,,543.0
3246,,347.0
3247,,359.0
3248,,490.0
3249,,466.0
3250,,483.0
3251,,532.0
3252,,545.0
3253,,580.0
3254,,624.0
3255,,616.0
3256,,600.0
3257,,636.0
3258,,611.0
3259,,553.0
3260,,546.0
3261,,595.0
3262,,583.0
3263,,615.0
3264,,623.0
3265,,691.0
3266,,723.0
3267,,714.0
3268,,693.0
3269,,668.0
3270,,663.0
3271,,679.0
3272,,710.0
3273,,726.0
3274,,743.0
3275,,774.0
3276,,747.0
3277,,638.0
3278,,608.0
3279,,575.0
3280,,567.0
3281,,586.0
3282,,639.0
3283,,796.0
3284,,868.0
3285,,858.0
3286,,743.0
3287,,776.0
3288,,836.0
3289,,892.0
3290,,829.0
3291,,724.0
3292,,786.0
3293,,727.0
3294,,675.0
3295,,617.0
3296,,615.0
3297,,641.0
3298,,744.0
3299,,795.0
3300,,773.0
3301,,878.0
3302,,752.0
3303,,708.0
3304,,808.0
3305,,1264.0
3306,,1689.0
3307,,1973.0
3308,,2106.0
3309,,2157.0
3310,,2101.0
3311,,1865.0
3312,,1702.0
3313,,1259.0
3314,,1011.0
3315,,1113.0
3316,,1019.0
3317,,872.0
3318,,843.0
3319,,759.0
3320,,719.0
3321,,276.0
3322,,
3323,,
3324,,
3325,,
3326,,
3327,,
3328,,
3329,,
3330,,
3331,,
3332,,
3333,,
3334,,
3335,,
3336,,
3337,,
3338,,
3339,,
3340,,261.0
3341,,437.0
3342,,498.0
3343,,779.0
3344,,984.0
3345,,1115.0
3346,,1172.0
3347,,1177.0
3348,,1123.0
3349,,1064.0
3350,,1060.0
3351,,1068.0
3352,,1035.0
3353,,868.0
3354,,684.0
3355,,557.0
3356,,553.0
3357,,530.0
3358,,513.0
3359,,582.0
3360,,584.0
3361,,696.0
3362,,1120.0
3363,,1130.0
3364,,1091.0
3365,,897.0
3366,,439.0
3367,,403.0
3368,,415.0
3369,,482.0
3370,,528.0
3371,,369.0
3372,,193.0
3373,,76.0
3374,,55.0
3375,,308.0
3376,,597.0
3377,,841.0
3378,,1250.0
3379,,1283.0
3380,,1142.0
3381,,991.0
3382,,965.0
3383,,966.0
3384,,984.0
3385,,996.0
3386,,949.0
3387,,970.0
3388,,844.0
3389,,472.0
3390,,547.0
3391,,107.0
3392,,
3393,,
3394,,
3395,,
3396,,
3397,,
3398,,
3399,,101.0
3400,,31.0
3401,,
3402,,
3403,,106.0
3404,,204.0
3405,,198.0
3406,,174.0
3407,,155.0
3408,,169.0
3409,,165.0
3410,,128.0
3411,,126.0
3412,,95.0
3413,,72.0
3414,,75.0
3415,,67.0
3416,,70.0
3417,,77.0
3418,,54.0
3419,,66.0
3420,,48.0
3421,,23.0
3422,,
3423,,
3424,,
3425,,
3426,,
3427,,
3428,,
3429,,
3430,,
3431,,
3432,,
3433,,
3434,,
3435,,
3436,,
3437,,
3438,,
3439,,
3440,,
3441,,
3442,,
3443,,
3444,,
3445,,
3446,,
3447,,
3448,,
3449,,
3450,,
3451,,
3452,,
3453,,
3454,,
3455,,
3456,,
3457,,
3458,,
3459,,
3460,,
3461,,
3462,,
3463,,
3464,,
3465,,
3466,,
3467,,
3468,,
3469,,
3470,,
3471,,
3472,,
3473,,
3474,,
3475,,
3476,,
3477,,
3478,,
3479,,
3480,,
3481,,
3482,,
3483,,
3484,,
3485,,
3486,,
3487,,
3488,,
3489,,
3490,,
3491,,
3492,,
3493,,
3494,,
3495,,
3496,,
3497,,
3498,,
3499,,
3500,,
3501,,
3502,,
3503,,
3504,,
3505,,
3506,,
3507,,
3508,,
3509,,
3510,,
3511,,
3512,,
3513,,
3514,,
3515,,
3516,,
3517,,
3518,,
3519,,
3520,,
3521,,
3522,,
3523,,
3524,,
3525,,
3526,,
3527,,
3528,,
3529,,
3530,,
3531,,
3532,,
3533,,
3534,,
3535,,
3536,,
3537,,
3538,,
3539,,
3540,,
3541,,
3542,,
3543,,106.0
3544,,165.0
3545,,230.0
3546,,242.0
3547,,125.0
3548,,
3549,,
3550,,
3551,,
3552,,
3553,,
3554,,22.0
3555,,118.0
3556,,207.0
3557,,352.0
3558,,541.0
3559,,493.0
3560,,362.0
3561,,294.0
3562,,351.0
3563,,337.0
3564,,199.0
3565,,25.0
3566,,
3567,,
3568,,
3569,,
3570,,58.0
3571,,
3572,,
3573,,
3574,,
3575,,
3576,,
3577,,
3578,,
3579,,
3580,,102.0
3581,,300.0
3582,,602.0
3583,,998.0
3584,,1052.0
3585,,916.0
3586,,904.0
3587,,799.0
3588,,719.0
3589,,628.0
3590,,585.0
3591,,585.0
3592,,597.0
3593,,650.0
3594,,679.0
3595,,568.0
3596,,235.0
3597,,111.0
3598,,87.0
3599,,106.0
3600,,224.0
3601,,201.0
3602,,206.0
3603,,188.0
3604,,127.0
3605,,87.0
3606,,86.0
3607,,109.0
3608,,117.0
3609,,123.0
3610,,280.0
3611,,368.0
3612,,472.0
3613,,383.0
3614,,384.0
3615,,318.0
3616,,445.0
3617,,434.0
3618,,399.0
3619,,397.0
3620,,582.0
3621,,655.0
3622,,679.0
3623,,613.0
3624,,588.0
3625,,555.0
3626,,490.0
3627,,521.0
3628,,464.0
3629,,422.0
3630,,399.0
3631,,504.0
3632,,556.0
3633,,550.0
3634,,402.0
3635,,389.0
3636,,408.0
3637,,380.0
3638,,713.0
3639,,951.0
3640,,947.0
3641,,780.0
3642,,564.0
3643,,580.0
3644,,609.0
3645,,651.0
3646,,931.0
3647,,961.0
3648,,863.0
3649,,718.0
3650,,522.0
3651,,440.0
3652,,194.0
3653,,518.0
3654,,690.0
3655,,741.0
3656,,791.0
3657,,859.0
3658,,932.0
3659,,930.0
3660,,904.0
3661,,886.0
3662,,801.0
3663,,657.0
3664,,614.0
3665,,749.0
3666,,957.0
3667,,1197.0
3668,,1196.0
3669,,634.0
3670,,504.0
3671,,547.0
3672,,579.0
3673,,1089.0
3674,,1171.0
3675,,1073.0
3676,,850.0
3677,,804.0
3678,,828.0
3679,,907.0
3680,,1020.0
3681,,1118.0
3682,,1271.0
3683,,1197.0
3684,,731.0
3685,,508.0
3686,,209.0
3687,,21.0
3688,,
3689,,
3690,,
3691,,
3692,,
3693,,
3694,,
3695,,
3696,,57.0
3697,,942.0
3698,,926.0
3699,,828.0
3700,,634.0
3701,,652.0
3702,,878.0
3703,,1185.0
3704,,1152.0
3705,,1266.0
3706,,1266.0
3707,,1161.0
3708,,804.0
3709,,394.0
3710,,326.0
3711,,459.0
3712,,482.0
3713,,474.0
3714,,578.0
3715,,613.0
3716,,607.0
3717,,594.0
3718,,347.0
3719,,362.0
3720,,497.0
3721,,850.0
3722,,884.0
3723,,873.0
3724,,870.0
3725,,825.0
3726,,733.0
3727,,650.0
3728,,617.0
3729,,560.0
3730,,599.0
3731,,511.0
3732,,416.0
3733,,277.0
3734,,190.0
3735,,106.0
3736,,315.0
3737,,535.0
3738,,1025.0
3739,,1264.0
3740,,1218.0
3741,,1101.0
3742,,907.0
3743,,705.0
3744,,708.0
3745,,696.0
3746,,674.0
3747,,629.0
3748,,744.0
3749,,915.0
3750,,835.0
3751,,
3752,,
3753,,
3754,,
3755,,
3756,,
3757,,
3758,,
3759,,174.0
3760,,239.0
3761,,222.0
3762,,469.0
3763,,524.0
3764,,565.0
3765,,324.0
3766,,113.0
3767,,
3768,,
3769,,153.0
3770,,185.0
3771,,100.0
3772,,16.0
3773,,1.0
3774,,34.0
3775,,63.0
3776,,67.0
3777,,99.0
3778,,154.0
3779,,376.0
3780,,355.0
3781,,447.0
3782,,384.0
3783,,296.0
3784,,149.0
3785,,
3786,,
3787,,
3788,,
3789,,
3790,,
3791,,
3792,,
3793,,
3794,,
3795,,
3796,,
3797,,
3798,,
3799,,
3800,,
3801,,
3802,,
3803,,
3804,,
3805,,
3806,,
3807,,
3808,,
3809,,
3810,,
3811,,
3812,,1.0
3813,,61.0
3814,,
3815,,
3816,,
3817,,
3818,,
3819,,
3820,,
3821,,
3822,,
3823,,
3824,,
3825,,
3826,,
3827,,
3828,,
3829,,
3830,,
3831,,
3832,,
3833,,
3834,,
3835,,
3836,,33.0
3837,,
3838,,
3839,,
3840,,
3841,,
3842,,
3843,,
3844,,
3845,,
3846,,
3847,,
3848,,
3849,,
3850,,
3851,,
3852,,
3853,,
3854,,
3855,,
3856,,
3857,,
3858,,
3859,,
3860,,
3861,,
3862,,
3863,,
3864,,
3865,,
3866,,
3867,,
3868,,
3869,,
3870,,
3871,,
3872,,
3873,,
3874,,
3875,,
3876,,
3877,,
3878,,
3879,,
3880,,
3881,,
3882,,
3883,,
3884,,
3885,,
3886,,
3887,,
3888,,4.0
3889,,
3890,,
3891,,
3892,,
3893,,
3894,,
3895,,
3896,,
3897,,
3898,,
3899,,
3900,,
3901,,38.0
3902,,169.0
3903,,169.0
3904,,140.0
3905,,95.0
3906,,22.0
3907,,
3908,,
3909,,
3910,,
3911,,41.0
3912,,108.0
3913,,248.0
3914,,292.0
3915,,317.0
3916,,368.0
3917,,410.0
3918,,420.0
3919,,396.0
3920,,428.0
3921,,440.0
3922,,442.0
3923,,420.0
3924,,268.0
3925,,198.0
3926,,182.0
3927,,69.0
3928,,42.0
3929,,30.0
3930,,
3931,,
3932,,
3933,,
3934,,
3935,,
3936,,
3937,,
3938,,
3939,,
3940,,
3941,,64.0
3942,,222.0
3943,,662.0
3944,,786.0
3945,,1023.0
3946,,865.0
3947,,734.0
3948,,742.0
3949,,844.0
3950,,830.0
3951,,761.0
3952,,794.0
3953,,596.0
3954,,202.0
3955,,185.0
3956,,243.0
3957,,313.0
3958,,306.0
3959,,247.0
3960,,628.0
3961,,637.0
3962,,612.0
3963,,585.0
3964,,563.0
3965,,548.0
3966,,518.0
3967,,466.0
3968,,486.0
3969,,526.0
3970,,551.0
3971,,561.0
3972,,567.0
3973,,510.0
3974,,499.0
3975,,604.0
3976,,637.0
3977,,665.0
3978,,692.0
3979,,654.0
3980,,496.0
3981,,181.0
3982,,196.0
3983,,61.0
3984,,
3985,,58.0
3986,,
3987,,
3988,,
3989,,93.0
3990,,110.0
3991,,
3992,,
3993,,
3994,,
3995,,
3996,,
3997,,
3998,,344.0
3999,,1059.0
4000,,1179.0
4001,,641.0
4002,,156.0
4003,,33.0
4004,,6.0
4005,,2.0
4006,,13.0
4007,,26.0
4008,,40.0
4009,,89.0
4010,,5.0
4011,,
4012,,
4013,,
4014,,9.0
4015,,34.0
4016,,50.0
4017,,109.0
4018,,268.0
4019,,581.0
4020,,610.0
4021,,492.0
4022,,584.0
4023,,521.0
4024,,338.0
4025,,549.0
4026,,924.0
4027,,1242.0
4028,,1195.0
4029,,1367.0
4030,,1367.0
4031,,1243.0
4032,,1247.0
4033,,1281.0
4034,,1298.0
4035,,1206.0
4036,,1200.0
4037,,1107.0
4038,,1107.0
4039,,1257.0
4040,,1333.0
4041,,1448.0
4042,,1469.0
4043,,1582.0
4044,,1514.0
4045,,1077.0
4046,,562.0
4047,,432.0
4048,,404.0
4049,,100.0
4050,,
4051,,
4052,,
4053,,
4054,,
4055,,1286.0
4056,,1264.0
4057,,305.0
4058,,425.0
4059,,751.0
4060,,812.0
4061,,896.0
4062,,838.0
4063,,691.0
4064,,617.0
4065,,549.0
4066,,706.0
4067,,997.0
4068,,1275.0
4069,,1235.0
4070,,1147.0
4071,,1045.0
4072,,1006.0
4073,,922.0
4074,,864.0
4075,,724.0
4076,,706.0
4077,,681.0
4078,,707.0
4079,,756.0
4080,,778.0
4081,,758.0
4082,,707.0
4083,,684.0
4084,,671.0
4085,,637.0
4086,,618.0
4087,,563.0
4088,,541.0
4089,,440.0
4090,,409.0
4091,,293.0
4092,,257.0
4093,,248.0
4094,,222.0
4095,,243.0
4096,,284.0
4097,,515.0
4098,,747.0
4099,,939.0
4100,,1134.0
4101,,1176.0
4102,,1075.0
4103,,508.0
4104,,328.0
4105,,242.0
4106,,152.0
4107,,
4108,,
4109,,65.0
4110,,291.0
4111,,463.0
4112,,563.0
4113,,622.0
4114,,522.0
4115,,231.0
4116,,123.0
4117,,259.0
4118,,390.0
4119,,272.0
4120,,269.0
4121,,157.0
4122,,362.0
4123,,414.0
4124,,484.0
4125,,559.0
4126,,549.0
4127,,692.0
4128,,684.0
4129,,185.0
4130,,
4131,,123.0
4132,,513.0
4133,,333.0
4134,,243.0
4135,,291.0
4136,,250.0
4137,,399.0
4138,,262.0
4139,,298.0
4140,,474.0
4141,,546.0
4142,,459.0
4143,,159.0
4144,,
4145,,
4146,,
4147,,
4148,,
4149,,
4150,,
4151,,
4152,,
4153,,
4154,,
4155,,
4156,,
4157,,
4158,,
4159,,
4160,,
4161,,
4162,,
4163,,
4164,,
4165,,
4166,,
4167,,
4168,,
4169,,
4170,,
4171,,
4172,,
4173,,
4174,,
4175,,
4176,,
4177,,
4178,,
4179,,
4180,,
4181,,
4182,,
4183,,
4184,,
4185,,33.0
4186,,
4187,,
4188,,
4189,,75.0
4190,,352.0
4191,,431.0
4192,,422.0
4193,,233.0
4194,,69.0
4195,,30.0
4196,,
4197,,
4198,,
4199,,
4200,,
4201,,
4202,,
4203,,
4204,,
4205,,
4206,,
4207,,
4208,,
4209,,
4210,,
4211,,
4212,,
4213,,
4214,,
4215,,
4216,,
4217,,
4218,,
4219,,
4220,,
4221,,
4222,,
4223,,
4224,,
4225,,
4226,,
4227,,
4228,,
4229,,
4230,,
4231,,
4232,,
4233,,
4234,,
4235,,
4236,,
4237,,
4238,,
4239,,
4240,,
4241,,
4242,,
4243,,
4244,,
4245,,172.0
4246,,195.0
4247,,
4248,,
4249,,
4250,,
4251,,
4252,,
4253,,
4254,,33.0
4255,,41.0
4256,,47.0
4257,,183.0
4258,,299.0
4259,,264.0
4260,,443.0
4261,,507.0
4262,,502.0
4263,,459.0
4264,,443.0
4265,,458.0
4266,,340.0
4267,,141.0
4268,,
4269,,
4270,,
4271,,
4272,,65.0
4273,,253.0
4274,,350.0
4275,,391.0
4276,,396.0
4277,,474.0
4278,,520.0
4279,,545.0
4280,,552.0
4281,,565.0
4282,,561.0
4283,,558.0
4284,,545.0
4285,,482.0
4286,,334.0
4287,,381.0
4288,,396.0
4289,,179.0
4290,,
4291,,
4292,,48.0
4293,,1.0
4294,,
4295,,
4296,,
4297,,
4298,,
4299,,
4300,,
4301,,
4302,,
4303,,
4304,,
4305,,222.0
4306,,119.0
4307,,
4308,,226.0
4309,,318.0
4310,,455.0
4311,,557.0
4312,,591.0
4313,,629.0
4314,,635.0
4315,,641.0
4316,,661.0
4317,,666.0
4318,,613.0
4319,,632.0
4320,1.0,653.0
4321,1.0,639.0
4322,1.0,640.0
4323,1.0,600.0
4324,1.0,564.0
4325,1.0,538.0
4326,1.0,505.0
4327,1.0,474.0
4328,1.0,475.0
4329,1.0,537.0
4330,1.0,578.0
4331,1.0,555.0
4332,1.0,521.0
4333,1.0,436.0
4334,1.0,459.0
4335,1.0,557.0
4336,1.0,591.0
4337,1.0,647.0
4338,1.0,652.0
4339,1.0,460.0
4340,1.0,321.0
4341,1.0,263.0
4342,1.0,21.0
4343,1.0,
4344,1.0,
4345,1.0,
4346,1.0,
4347,1.0,191.0
4348,,142.0
4349,,286.0
4350,,326.0
4351,,235.0
4352,,225.0
4353,,93.0
4354,,173.0
4355,,
4356,,
4357,,
4358,,
4359,,
4360,,102.0
4361,,
4362,,
4363,,
4364,,
4365,,
4366,,
4367,,
4368,,
4369,,
4370,,
4371,,
4372,,
4373,,
4374,,
4375,,
4376,,
4377,,
4378,,
4379,,447.0
4380,,386.0
4381,,101.0
4382,,187.0
4383,,114.0
4384,,322.0
4385,,1005.0
4386,,1124.0
4387,,908.0
4388,,987.0
4389,,1173.0
4390,,1249.0
4391,,1248.0
4392,,1246.0
4393,,1445.0
4394,,1538.0
4395,,1601.0
4396,,1600.0
4397,,1624.0
4398,,1717.0
4399,,1881.0
4400,,1908.0
4401,,1877.0
4402,,1802.0
4403,,1817.0
4404,,1838.0
4405,,1415.0
4406,,1137.0
4407,,1014.0
4408,,930.0
4409,,726.0
4410,,573.0
4411,,677.0
4412,,
4413,,
4414,,394.0
4415,,1342.0
4416,,794.0
4417,,692.0
4418,,916.0
4419,,285.0
4420,,235.0
4421,,631.0
4422,,472.0
4423,,701.0
4424,,634.0
4425,,751.0
4426,,631.0
4427,,593.0
4428,,1175.0
4429,,1226.0
4430,,1219.0
4431,,970.0
4432,,847.0
4433,,736.0
4434,,729.0
4435,,696.0
4436,,724.0
4437,,681.0
4438,,688.0
4439,,731.0
4440,,728.0
4441,,686.0
4442,,677.0
4443,,634.0
4444,,570.0
4445,,534.0
4446,,438.0
4447,,424.0
4448,,430.0
4449,,389.0
4450,1.0,374.0
4451,1.0,270.0
4452,1.0,191.0
4453,1.0,210.0
4454,1.0,267.0
4455,1.0,362.0
4456,1.0,406.0
4457,1.0,504.0
4458,1.0,656.0
4459,1.0,805.0
4460,1.0,923.0
4461,1.0,1046.0
4462,,1103.0
4463,1.0,964.0
4464,1.0,726.0
4465,1.0,327.0
4466,1.0,266.0
4467,1.0,327.0
4468,,47.0
4469,,
4470,,
4471,,
4472,,
4473,,
4474,,
4475,,
4476,,
4477,,
4478,,84.0
4479,,
4480,,
4481,,
4482,,
4483,,
4484,,
4485,,
4486,,
4487,,
4488,,
4489,,
4490,,542.0
4491,,536.0
