"mask_FTOC","bathy"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,43
NA,7
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,59
NA,236
NA,723
NA,720
NA,736
NA,744
NA,732
NA,721
NA,723
NA,515
NA,534
NA,550
NA,535
NA,513
NA,522
NA,566
NA,594
NA,579
NA,559
NA,578
NA,584
NA,581
NA,578
NA,570
NA,557
NA,542
NA,461
NA,427
NA,434
NA,446
NA,459
NA,483
NA,488
NA,477
NA,456
NA,479
NA,502
NA,524
NA,528
NA,493
NA,473
NA,477
NA,483
NA,494
NA,515
NA,569
NA,585
NA,547
NA,558
NA,577
NA,577
NA,581
NA,629
NA,625
NA,603
NA,664
NA,751
NA,771
NA,828
NA,867
NA,912
NA,955
NA,984
NA,1002
NA,1077
NA,1079
NA,1085
NA,1107
NA,1082
NA,861
NA,671
NA,638
NA,543
NA,490
NA,573
NA,475
NA,309
NA,343
NA,328
NA,286
NA,93
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,260
NA,406
NA,320
NA,299
NA,18
NA,69
NA,429
NA,430
NA,361
NA,382
NA,525
NA,567
NA,704
NA,759
NA,799
NA,917
NA,1058
NA,1133
NA,1367
NA,1441
NA,1435
NA,1271
NA,1195
NA,1200
NA,1161
NA,1135
NA,1065
NA,1033
NA,974
NA,917
NA,904
NA,936
NA,957
NA,1063
NA,1442
NA,1556
NA,1201
NA,764
NA,703
NA,479
NA,182
NA,113
NA,4
NA,104
NA,262
NA,458
NA,811
NA,837
NA,642
NA,545
NA,272
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,11
NA,36
NA,26
NA,30
NA,45
NA,57
NA,57
NA,71
NA,97
NA,78
NA,50
NA,54
NA,51
NA,50
NA,63
NA,98
NA,106
NA,122
NA,163
NA,175
NA,177
NA,205
NA,214
NA,207
NA,200
NA,208
NA,184
NA,161
NA,161
NA,144
NA,129
NA,120
NA,134
NA,148
NA,295
NA,517
NA,603
NA,557
NA,523
NA,429
NA,321
NA,270
NA,319
NA,331
NA,284
NA,255
NA,245
NA,167
NA,69
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,68
NA,177
NA,139
NA,96
NA,37
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,2
NA,63
NA,110
NA,188
NA,247
NA,215
NA,2
NA,NA
NA,NA
NA,NA
NA,NA
NA,102
NA,137
NA,53
NA,16
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,4
NA,NA
NA,NA
NA,NA
NA,40
NA,68
NA,383
NA,723
NA,767
NA,746
NA,714
NA,710
NA,706
NA,695
NA,661
NA,623
NA,597
NA,550
NA,518
NA,516
NA,555
NA,612
NA,633
NA,625
NA,612
NA,592
NA,540
NA,504
NA,454
NA,428
NA,420
NA,441
NA,454
NA,414
NA,395
NA,391
NA,380
NA,387
NA,411
NA,420
NA,421
NA,420
NA,415
NA,412
NA,406
NA,426
NA,451
NA,470
NA,525
NA,552
NA,603
NA,616
NA,636
NA,657
NA,646
NA,625
NA,593
NA,595
NA,644
NA,696
NA,775
NA,791
NA,814
NA,717
NA,731
NA,753
NA,615
NA,590
NA,505
NA,468
NA,405
NA,640
NA,851
NA,696
NA,789
NA,815
NA,904
NA,1018
NA,1192
NA,1283
NA,993
NA,727
NA,423
NA,386
NA,243
NA,284
NA,336
NA,462
NA,743
NA,780
NA,584
NA,592
NA,626
NA,579
NA,506
NA,412
NA,209
NA,75
NA,20
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,29
NA,58
NA,213
NA,384
NA,354
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,73
NA,411
NA,591
NA,747
NA,875
NA,1014
NA,1224
NA,1275
NA,1284
NA,1183
NA,1043
NA,937
NA,898
NA,889
NA,890
NA,917
NA,924
NA,929
NA,967
NA,982
NA,1005
NA,1038
NA,1044
NA,1079
NA,1151
NA,1271
NA,1408
NA,1440
NA,1351
NA,1233
NA,1337
NA,1430
NA,1398
NA,1372
NA,1293
NA,1220
NA,1135
NA,1110
NA,1065
NA,993
NA,816
NA,494
NA,629
NA,576
NA,223
NA,163
NA,468
NA,309
NA,110
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,31
NA,40
NA,55
NA,89
NA,91
NA,21
NA,74
NA,88
NA,122
NA,149
NA,148
NA,148
NA,200
NA,209
NA,213
NA,228
NA,210
NA,214
NA,218
NA,211
NA,179
NA,172
NA,128
NA,95
NA,89
NA,64
NA,52
NA,52
NA,47
NA,42
NA,61
NA,58
NA,47
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,53
NA,246
NA,438
NA,491
NA,453
NA,359
NA,308
NA,269
NA,287
NA,269
NA,163
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,185
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,194
NA,434
NA,696
NA,721
NA,707
NA,698
NA,672
NA,706
NA,726
NA,729
NA,719
NA,706
NA,686
NA,668
NA,636
NA,608
NA,598
NA,549
NA,516
NA,119
NA,422
NA,517
NA,467
NA,479
NA,543
NA,347
NA,359
NA,490
NA,466
NA,483
NA,532
NA,545
NA,580
NA,624
NA,616
NA,600
NA,636
NA,611
NA,553
NA,546
NA,595
NA,583
NA,615
NA,623
NA,691
NA,723
NA,714
NA,693
NA,668
NA,663
NA,679
NA,710
NA,726
NA,743
NA,774
NA,747
NA,638
NA,608
NA,575
NA,567
NA,586
NA,639
NA,796
NA,868
NA,858
NA,743
NA,776
NA,836
NA,892
NA,829
NA,724
NA,786
NA,727
NA,675
NA,617
NA,615
NA,641
NA,744
NA,795
NA,773
NA,878
NA,752
NA,708
NA,808
NA,1264
NA,1689
NA,1973
NA,2106
NA,2157
NA,2101
NA,1865
NA,1702
NA,1259
NA,1011
NA,1113
NA,1019
NA,872
NA,843
NA,759
NA,719
NA,276
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,261
NA,437
NA,498
NA,779
NA,984
NA,1115
NA,1172
NA,1177
NA,1123
NA,1064
NA,1060
NA,1068
NA,1035
NA,868
NA,684
NA,557
NA,553
NA,530
NA,513
NA,582
NA,584
NA,696
NA,1120
NA,1130
NA,1091
NA,897
NA,439
NA,403
NA,415
NA,482
NA,528
NA,369
NA,193
NA,76
NA,55
NA,308
NA,597
NA,841
NA,1250
NA,1283
NA,1142
NA,991
NA,965
NA,966
NA,984
NA,996
NA,949
NA,970
NA,844
NA,472
NA,547
NA,107
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,101
NA,31
NA,NA
NA,NA
NA,106
NA,204
NA,198
NA,174
NA,155
NA,169
NA,165
NA,128
NA,126
NA,95
NA,72
NA,75
NA,67
NA,70
NA,77
NA,54
NA,66
NA,48
NA,23
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,106
NA,165
NA,230
NA,242
NA,125
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,22
NA,118
NA,207
NA,352
NA,541
NA,493
NA,362
NA,294
NA,351
NA,337
NA,199
NA,25
NA,NA
NA,NA
NA,NA
NA,NA
NA,58
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,102
NA,300
NA,602
NA,998
NA,1052
NA,916
NA,904
NA,799
NA,719
NA,628
NA,585
NA,585
NA,597
NA,650
NA,679
NA,568
NA,235
NA,111
NA,87
NA,106
NA,224
NA,201
NA,206
NA,188
NA,127
NA,87
NA,86
NA,109
NA,117
NA,123
NA,280
NA,368
NA,472
NA,383
NA,384
NA,318
NA,445
NA,434
NA,399
NA,397
NA,582
NA,655
NA,679
NA,613
NA,588
NA,555
NA,490
NA,521
NA,464
NA,422
NA,399
NA,504
NA,556
NA,550
NA,402
NA,389
NA,408
NA,380
NA,713
NA,951
NA,947
NA,780
NA,564
NA,580
NA,609
NA,651
NA,931
NA,961
NA,863
NA,718
NA,522
NA,440
NA,194
NA,518
NA,690
NA,741
NA,791
NA,859
NA,932
NA,930
NA,904
NA,886
NA,801
NA,657
NA,614
NA,749
NA,957
NA,1197
NA,1196
NA,634
NA,504
NA,547
NA,579
NA,1089
NA,1171
NA,1073
NA,850
NA,804
NA,828
NA,907
NA,1020
NA,1118
NA,1271
NA,1197
NA,731
NA,508
NA,209
NA,21
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,57
NA,942
NA,926
NA,828
NA,634
NA,652
NA,878
NA,1185
NA,1152
NA,1266
NA,1266
NA,1161
NA,804
NA,394
NA,326
NA,459
NA,482
NA,474
NA,578
NA,613
NA,607
NA,594
NA,347
NA,362
NA,497
NA,850
NA,884
NA,873
NA,870
NA,825
NA,733
NA,650
NA,617
NA,560
NA,599
NA,511
NA,416
NA,277
NA,190
NA,106
NA,315
NA,535
NA,1025
NA,1264
NA,1218
NA,1101
NA,907
NA,705
NA,708
NA,696
NA,674
NA,629
NA,744
NA,915
NA,835
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,174
NA,239
NA,222
NA,469
NA,524
NA,565
NA,324
NA,113
NA,NA
NA,NA
NA,153
NA,185
NA,100
NA,16
NA,1
NA,34
NA,63
NA,67
NA,99
NA,154
NA,376
NA,355
NA,447
NA,384
NA,296
NA,149
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,1
NA,61
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,4
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,38
NA,169
NA,169
NA,140
NA,95
NA,22
NA,NA
NA,NA
NA,NA
NA,NA
NA,41
NA,108
NA,248
NA,292
NA,317
NA,368
NA,410
NA,420
NA,396
NA,428
NA,440
NA,442
NA,420
NA,268
NA,198
NA,182
NA,69
NA,42
NA,30
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,64
NA,222
NA,662
NA,786
NA,1023
NA,865
NA,734
NA,742
NA,844
NA,830
NA,761
NA,794
NA,596
NA,202
NA,185
NA,243
NA,313
NA,306
NA,247
NA,628
NA,637
NA,612
NA,585
NA,563
NA,548
NA,518
NA,466
NA,486
NA,526
NA,551
NA,561
NA,567
NA,510
NA,499
NA,604
NA,637
NA,665
NA,692
NA,654
NA,496
NA,181
NA,196
NA,61
NA,NA
NA,58
NA,NA
NA,NA
NA,NA
NA,93
NA,110
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,344
NA,1059
NA,1179
NA,641
NA,156
NA,33
NA,6
NA,2
NA,13
NA,26
NA,40
NA,89
NA,5
NA,NA
NA,NA
NA,NA
NA,9
NA,34
NA,50
NA,109
NA,268
NA,581
NA,610
NA,492
NA,584
NA,521
NA,338
NA,549
NA,924
NA,1242
NA,1195
NA,1367
NA,1367
NA,1243
NA,1247
NA,1281
NA,1298
NA,1206
NA,1200
NA,1107
NA,1107
NA,1257
NA,1333
NA,1448
NA,1469
NA,1582
NA,1514
NA,1077
NA,562
NA,432
NA,404
NA,100
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,1286
NA,1264
NA,305
NA,425
NA,751
NA,812
NA,896
NA,838
NA,691
NA,617
NA,549
NA,706
NA,997
NA,1275
NA,1235
NA,1147
NA,1045
NA,1006
NA,922
NA,864
NA,724
NA,706
NA,681
NA,707
NA,756
NA,778
NA,758
NA,707
NA,684
NA,671
NA,637
NA,618
NA,563
NA,541
NA,440
NA,409
NA,293
NA,257
NA,248
NA,222
NA,243
NA,284
NA,515
NA,747
NA,939
NA,1134
NA,1176
NA,1075
NA,508
NA,328
NA,242
NA,152
NA,NA
NA,NA
NA,65
NA,291
NA,463
NA,563
NA,622
NA,522
NA,231
NA,123
NA,259
NA,390
NA,272
NA,269
NA,157
NA,362
NA,414
NA,484
NA,559
NA,549
NA,692
NA,684
NA,185
NA,NA
NA,123
NA,513
NA,333
NA,243
NA,291
NA,250
NA,399
NA,262
NA,298
NA,474
NA,546
NA,459
NA,159
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,NA
NA,NA
NA,75
NA,352
NA,431
NA,422
NA,233
NA,69
NA,30
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,172
NA,195
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,41
NA,47
NA,183
NA,299
NA,264
NA,443
NA,507
NA,502
NA,459
NA,443
NA,458
NA,340
NA,141
NA,NA
NA,NA
NA,NA
NA,NA
NA,65
NA,253
NA,350
NA,391
NA,396
NA,474
NA,520
NA,545
NA,552
NA,565
NA,561
NA,558
NA,545
NA,482
NA,334
NA,381
NA,396
NA,179
NA,NA
NA,NA
NA,48
NA,1
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,222
NA,119
NA,NA
NA,226
NA,318
NA,455
NA,557
NA,591
NA,629
NA,635
NA,641
NA,661
NA,666
NA,613
NA,632
0.13032667,653
0.13032667,639
0.13032667,640
0.13032667,600
0.13032667,564
0.13032667,538
0.13032667,505
0.13032667,474
0.13032667,475
0.13032667,537
0.13032667,578
0.13032667,555
0.13032667,521
0.13032667,436
0.13032667,459
0.13032667,557
0.13032667,591
0.13032667,647
0.13032667,652
0.13032667,460
0.13032667,321
0.13032667,263
0.13032667,21
0,NA
0,NA
0,NA
0,NA
0.13032667,191
NA,142
NA,286
NA,326
NA,235
NA,225
NA,93
NA,173
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,102
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,447
NA,386
NA,101
NA,187
NA,114
NA,322
NA,1005
NA,1124
NA,908
NA,987
NA,1173
NA,1249
NA,1248
NA,1246
NA,1445
NA,1538
NA,1601
NA,1600
NA,1624
NA,1717
NA,1881
NA,1908
NA,1877
NA,1802
NA,1817
NA,1838
NA,1415
NA,1137
NA,1014
NA,930
NA,726
NA,573
NA,677
NA,NA
NA,NA
NA,394
NA,1342
NA,794
NA,692
NA,916
NA,285
NA,235
NA,631
NA,472
NA,701
NA,634
NA,751
NA,631
NA,593
NA,1175
NA,1226
NA,1219
NA,970
NA,847
NA,736
NA,729
NA,696
NA,724
NA,681
NA,688
NA,731
NA,728
NA,686
NA,677
NA,634
NA,570
NA,534
NA,438
NA,424
NA,430
NA,389
0.13032667,374
0.13032667,270
0.13032667,191
0.13032667,210
0.13032667,267
0.13032667,362
0.13032667,406
0.13032667,504
0.13032667,656
0.13032667,805
0.13032667,923
0.13032667,1046
NA,1103
0.13032667,964
0.13032667,726
0.13032667,327
0.13032667,266
0.13032667,327
NA,47
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,84
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,542
NA,536
NA,625
NA,563
NA,420
NA,368
NA,333
NA,368
NA,271
NA,166
NA,75
NA,38
NA,57
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,17
NA,127
NA,137
NA,108
NA,45
NA,44
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,354
NA,516
NA,256
NA,11
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,32
NA,148
NA,214
NA,369
NA,590
NA,554
NA,509
NA,561
NA,555
NA,490
NA,472
NA,506
NA,411
NA,36
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,28
NA,103
NA,265
NA,302
NA,345
NA,416
NA,561
NA,648
NA,604
NA,668
NA,550
NA,541
NA,505
NA,463
NA,339
NA,239
NA,143
NA,215
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,110
0.13032667,239
0.13032667,625
0.13032667,192
0,NA
0,NA
0.13032667,499
0.13032667,812
0.13032667,771
0.13032667,721
0.13032667,687
0.13032667,655
0.13032667,639
0.13032667,648
0.13032667,667
0.13032667,716
NA,685
0.13032667,458
0.13032667,633
0.13032667,587
0.13032667,561
0.13032667,567
0.13032667,548
0.13032667,493
0.13032667,456
0.13032667,453
0.13032667,555
0.13032667,569
0.13032667,551
0.13032667,496
0.13032667,368
0.13032667,399
0.13032667,497
0.13032667,541
0.13032667,801
NA,1219
NA,991
NA,1032
NA,1169
NA,1517
NA,2009
NA,2034
NA,1197
NA,638
0.13032667,283
NA,57
NA,268
NA,93
NA,85
NA,197
NA,258
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,616
NA,687
NA,626
NA,292
NA,968
NA,NA
NA,NA
NA,464
NA,892
NA,1150
NA,1185
NA,1114
NA,1072
NA,990
NA,1058
NA,954
NA,844
NA,825
NA,828
NA,790
NA,832
NA,714
NA,681
NA,674
NA,655
NA,636
NA,689
NA,913
NA,1082
NA,1102
NA,1207
NA,1188
NA,1073
NA,1256
NA,1368
NA,1388
NA,1081
NA,344
NA,231
NA,645
NA,1192
NA,941
NA,771
NA,769
NA,617
NA,407
NA,379
NA,337
NA,294
NA,558
NA,687
NA,925
NA,837
NA,833
NA,792
NA,709
NA,641
NA,564
NA,567
NA,551
NA,515
NA,450
NA,474
NA,461
NA,437
NA,415
NA,403
NA,383
0.13032667,354
0.13032667,331
0.13032667,323
0.13032667,319
0.13032667,336
0.13032667,342
0.13032667,349
0.13032667,382
0.13032667,376
0.13032667,441
0.13032667,533
0.13032667,623
0.13032667,739
0.13032667,821
0.13032667,840
0.13032667,869
0.13032667,792
0.13032667,624
NA,420
NA,318
NA,371
NA,417
NA,407
NA,297
NA,146
NA,22
NA,NA
NA,NA
NA,NA
NA,165
NA,426
NA,814
NA,451
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,2
NA,73
NA,66
NA,211
NA,288
NA,301
NA,268
NA,257
NA,249
NA,133
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,41
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,128
NA,146
NA,2
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,52
NA,172
NA,195
NA,170
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
